timestamp,dataset,model,class,confidence,pixel_cx,pixel_cy,lat,lon
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,car,0.8423296809196472,427.08447265625,858.3728942871094,41.706942207700855,-87.6559019975374
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,car,0.7968577742576599,1077.83935546875,712.2154235839844,41.70683060339999,-87.655729583582
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,car,0.6120944619178772,1542.1151733398438,848.7018737792969,41.70678431673959,-87.65594884676045
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,car,0.4953583180904388,1166.9852294921875,631.4491882324219,41.706769081123305,-87.65546189774305
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,car,0.3740083575248718,955.9546203613281,629.8970642089844,41.70684137764697,-87.65541981218217
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,traffic light,0.3723007142543793,1734.9119262695312,501.934326171875,41.70530425389124,-87.65250378455991
2025-08-08 19:00:14.432150-05:00,W042_08-09-2025,yolo26n,car,0.2524280250072479,959.5855407714844,624.3093566894531,41.70683705645779,-87.65538784117379
2025-08-08 19:05:04.449759-05:00,W042_08-09-2025,yolo26n,car,0.5109459757804871,1001.1543884277344,631.4212341308594,41.706827777866906,-87.65543544980366
2025-08-08 19:05:04.449759-05:00,W042_08-09-2025,yolo26n,traffic light,0.4176783263683319,1735.154541015625,502.6541290283203,41.70533978528435,-87.65259128405644
2025-08-08 19:10:01.843796-05:00,W042_08-09-2025,yolo26n,car,0.6321702003479004,1231.3271484375,663.2330322265625,41.70676825410183,-87.65560687587029
2025-08-08 19:10:01.843796-05:00,W042_08-09-2025,yolo26n,car,0.4994525909423828,864.7707214355469,800.8471069335938,41.70687937845007,-87.65586342197238
2025-08-08 19:10:01.843796-05:00,W042_08-09-2025,yolo26n,car,0.4948076009750366,2522.0689697265625,934.2951049804688,41.70669370891837,-87.6560429556611
2025-08-08 19:10:01.843796-05:00,W042_08-09-2025,yolo26n,car,0.475825160741806,981.9624938964844,612.1451110839844,41.706823981463884,-87.65531145892348
2025-08-08 19:10:01.843796-05:00,W042_08-09-2025,yolo26n,truck,0.3085750043392181,864.7707214355469,800.8471069335938,41.70687937845007,-87.65586342197238
2025-08-08 19:10:01.843796-05:00,W042_08-09-2025,yolo26n,traffic light,0.2708303332328796,1736.5830078125,502.16111755371094,41.70531308556192,-87.65253467341124
2025-08-08 19:15:04.417341-05:00,W042_08-09-2025,yolo26n,car,0.8266928791999817,2476.6322021484375,894.7775268554688,41.70668032132934,-87.65602140966018
2025-08-08 19:15:04.417341-05:00,W042_08-09-2025,yolo26n,car,0.6189727187156677,1012.0775756835938,633.1093139648438,41.706823212472706,-87.6554462962126
2025-08-08 19:20:03.195496-05:00,W042_08-09-2025,yolo26n,car,0.9160667061805724,316.37412261962885,913.5678405761719,41.706950976274314,-87.65594377979801
2025-08-08 19:20:03.195496-05:00,W042_08-09-2025,yolo26n,car,0.7572564482688904,2291.973388671875,846.3611450195312,41.706680542168286,-87.65598272384338
2025-08-08 19:20:03.195496-05:00,W042_08-09-2025,yolo26n,car,0.6076964139938354,977.2652893066406,670.5096130371094,41.706844841818665,-87.65560201977459
2025-08-08 19:20:03.195496-05:00,W042_08-09-2025,yolo26n,car,0.567633330821991,1132.796142578125,709.4158325195312,41.70681710002251,-87.65572831952795
2025-08-08 19:25:02.410443-05:00,W042_08-09-2025,yolo26n,car,0.9083715677261353,1624.35498046875,917.462890625,41.706788526282864,-87.65600034851464
2025-08-08 19:25:02.410443-05:00,W042_08-09-2025,yolo26n,car,0.3339954614639282,1044.0692443847656,627.016357421875,41.70680986333065,-87.65541798964793
2025-08-08 19:25:02.410443-05:00,W042_08-09-2025,yolo26n,traffic light,0.2897998392581939,1736.1817016601562,502.2606506347656,41.705317524854074,-87.65254598642944
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,car,0.6850285530090332,957.3168640136719,698.2380676269531,41.706853381204354,-87.65568399022176
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,car,0.5265133380889893,2484.7518310546875,943.8143005371094,41.706698195033546,-87.65604600616729
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,car,0.4780589938163757,2300.6712646484375,839.5705261230469,41.70667606462736,-87.65597817098069
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,car,0.4726415574550628,1163.1502075195312,630.8276977539062,41.7067691025463,-87.65545814183294
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,traffic light,0.3548108339309692,1736.4234008789062,501.3618469238281,41.70526862007929,-87.65243431311943
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,car,0.3434251844882965,2483.9573974609375,945.5745544433594,41.70670269401394,-87.65604680313044
2025-08-08 19:30:02.933227-05:00,W042_08-09-2025,yolo26n,car,0.3324341177940368,991.7458801269531,630.7769470214844,41.70682780571568,-87.65543056711604
2025-08-08 19:35:02.525892-05:00,W042_08-09-2025,yolo26n,car,0.9190167784690856,1983.0,1001.4769592285156,41.706770210882304,-87.65605312372664
2025-08-08 19:35:02.525892-05:00,W042_08-09-2025,yolo26n,car,0.7289363145828247,2222.3411865234375,831.0006713867188,41.706680627927476,-87.65596770022508
2025-08-08 19:35:02.525892-05:00,W042_08-09-2025,yolo26n,car,0.6626563668251038,1017.8900146484375,674.91650390625,41.70683572171212,-87.65562183461573
2025-08-08 19:35:02.525892-05:00,W042_08-09-2025,yolo26n,car,0.5815368890762329,1218.4121704101562,644.2680358886719,41.70675968037981,-87.65553091499613
2025-08-08 19:35:02.525892-05:00,W042_08-09-2025,yolo26n,car,0.4183794260025024,2480.2535400390625,878.6108093261719,41.70667136625039,-87.65601230393015
2025-08-08 19:35:02.525892-05:00,W042_08-09-2025,yolo26n,car,0.2591011226177215,947.1166381835938,607.3324890136719,41.70683773971456,-87.65526802751121
2025-08-08 19:40:04.374354-05:00,W042_08-09-2025,yolo26n,car,0.8889085650444031,686.6864624023438,919.0963134765625,41.706901326690684,-87.65596318263346
2025-08-08 19:40:04.374354-05:00,W042_08-09-2025,yolo26n,car,0.7447931170463562,2423.4671630859375,1490.93896484375,41.70680112903889,-87.65615936090951
2025-08-08 19:40:04.374354-05:00,W042_08-09-2025,yolo26n,car,0.6917105913162231,1011.1639709472656,627.1149597167969,41.70681889771727,-87.65541319843764
2025-08-08 19:40:04.374354-05:00,W042_08-09-2025,yolo26n,car,0.4634499847888946,942.9191589355469,633.5941162109375,41.70684577809059,-87.65543788631078
2025-08-08 19:40:04.374354-05:00,W042_08-09-2025,yolo26n,car,0.3102412521839142,2422.8948974609375,1493.2081909179688,41.70680112903889,-87.65615936090951
2025-08-08 19:45:02.782309-05:00,W042_08-09-2025,yolo26n,bus,0.8903584480285645,2140.5543212890625,947.7211303710938,41.706738786634475,-87.65603552607247
2025-08-08 19:45:02.782309-05:00,W042_08-09-2025,yolo26n,car,0.8235875368118286,225.60150146484375,1250.1380004882812,41.70692767089736,-87.6560817687393
2025-08-08 19:45:02.782309-05:00,W042_08-09-2025,yolo26n,traffic light,0.3775905668735504,1737.3308715820312,499.85968017578125,41.70518419425219,-87.65223326288002
2025-08-08 19:45:02.782309-05:00,W042_08-09-2025,yolo26n,car,0.2887331545352936,224.5644073486328,1249.6460571289062,41.70692767304169,-87.65608139314742
2025-08-08 19:45:02.782309-05:00,W042_08-09-2025,yolo26n,car,0.286762923002243,951.9934997558594,627.9116821289062,41.70684144619582,-87.65540779325624
2025-08-08 19:45:02.782309-05:00,W042_08-09-2025,yolo26n,car,0.259102314710617,300.7694396972656,1825.2921752929688,41.706904708505725,-87.65615966289974
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,car,0.9326432943344116,1785.9913330078125,1221.8489379882812,41.70681492406406,-87.65610954464655
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,car,0.89766526222229,614.6946411132812,1047.7387390136719,41.70690545474938,-87.65602895696897
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,car,0.7629833817481995,2326.505859375,842.4165344238281,41.706671542062516,-87.65598150551713
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,car,0.5964783430099487,1192.8233642578125,736.5003662109375,41.70681225168592,-87.65578874395777
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,car,0.480894386768341,2469.1832275390625,896.3108825683594,41.7066803191852,-87.65602178525064
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,car,0.4519760310649872,981.0382080078125,615.8650207519531,41.7068283390869,-87.65533704486734
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,traffic light,0.3346485197544098,1738.0968627929688,501.4776153564453,41.705273018865896,-87.65245276219109
2025-08-08 19:50:03.096085-05:00,W042_08-09-2025,yolo26n,truck,0.2600325345993042,1192.8233642578125,736.5003662109375,41.70681225168592,-87.65578874395777
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,car,0.8374964594841003,2394.2303466796875,1333.0333862304688,41.70678772646071,-87.65614044398606
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,car,0.8128713369369507,2388.0023193359375,883.2706909179688,41.70668488248929,-87.65601131449748
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,car,0.6828783750534058,1722.77783203125,1152.4854736328125,41.70681502056191,-87.65609264304119
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,car,0.6258838772773743,1341.9434204101562,674.1502380371094,41.7067454591845,-87.65565547392526
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,truck,0.3649042844772339,1162.7678833007812,725.9999084472656,41.70681238028625,-87.65576620848343
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,car,0.3465654551982879,1038.6758117675781,662.6918334960938,41.70682694444977,-87.65558155483757
2025-08-08 19:55:02.647883-05:00,W042_08-09-2025,yolo26n,car,0.3192346394062042,1162.7678833007812,725.9999084472656,41.70681238028625,-87.65576620848343
2025-08-08 20:00:02.531953-05:00,W042_08-09-2025,yolo26n,traffic light,0.4046249389648437,1738.7471923828125,503.13792419433594,41.705357444303615,-87.65265381299099
2025-08-08 20:00:02.531953-05:00,W042_08-09-2025,yolo26n,traffic light,0.3439061939716339,1602.5380249023438,497.6264343261719,41.70521522781886,-87.65152593904988
2025-08-08 20:05:02.763234-05:00,W042_08-09-2025,yolo26n,car,0.6154271960258484,986.4200134277344,719.8955688476562,41.706848565039174,-87.65573878081736
2025-08-08 20:05:02.763234-05:00,W042_08-09-2025,yolo26n,traffic light,0.3075338900089264,1739.5731811523438,503.5195617675781,41.70537520568434,-87.65269831397032
2025-08-08 20:05:02.763234-05:00,W042_08-09-2025,yolo26n,traffic light,0.2555479705333709,1511.1141357421875,466.39613342285156,41.71149195971104,-87.67129352529331
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,car,0.6248997449874878,1472.1663208007812,803.1863098144531,41.70678008359211,-87.65590147651415
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,car,0.4491759538650512,303.13177490234375,1826.2975463867188,41.706904708505725,-87.65615966289974
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,car,0.389132022857666,2496.836669921875,892.7184143066406,41.7066758202046,-87.65602098828955
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,truck,0.3739133775234222,2061.3324584960938,1382.3231201171875,41.70681024065945,-87.65614104852088
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,car,0.3408777117729187,2497.534912109375,885.4471740722656,41.706671338376985,-87.65601718660537
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,car,0.323131650686264,1003.9405822753906,635.1002502441406,41.70682766218515,-87.65545573173675
2025-08-08 20:10:01.472560-05:00,W042_08-09-2025,yolo26n,bus,0.2849742472171783,2061.3324584960938,1382.3231201171875,41.70681024065945,-87.65614104852088
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.8404058218002319,369.23402404785156,882.7748718261719,41.70694659949286,-87.65592157409428
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.7630335688591003,2414.7054443359375,1184.2608642578125,41.70676534950873,-87.65611580163166
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.743426501750946,1210.0033569335938,756.7717895507812,41.706812048059675,-87.65582442512518
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.4185101687908172,1465.1029052734375,721.5045776367188,41.70674923807055,-87.65578246939695
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.3735135495662689,1466.652099609375,721.0459899902344,41.706744739088236,-87.65578167245161
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.3255056738853454,1253.3472900390625,653.7275695800781,41.706759431837966,-87.6555744835462
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.3216657936573028,1002.0701904296875,683.9317932128906,41.706840074979986,-87.65564817176715
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.2891781628131866,302.6114044189453,1827.9453735351562,41.706904708505725,-87.65615966289974
2025-08-08 20:15:04.027887-05:00,W042_08-09-2025,yolo26n,car,0.2826042771339416,1133.620849609375,669.5958862304688,41.7067997191303,-87.65561733709241
2025-08-08 20:20:02.355113-05:00,W042_08-09-2025,yolo26n,car,0.622172474861145,165.85040283203125,1205.357666015625,41.70693224707276,-87.65606904439903
2025-08-08 20:20:02.355113-05:00,W042_08-09-2025,yolo26n,car,0.563049852848053,685.4862976074219,954.7638244628906,41.70690119805149,-87.65598571813796
2025-08-08 20:25:01.243237-05:00,W042_08-09-2025,yolo26n,car,0.5393260717391968,1139.954833984375,629.1516418457031,41.70677818192217,-87.65544546321888
2025-08-08 20:25:01.243237-05:00,W042_08-09-2025,yolo26n,car,0.4250736236572265,1188.963623046875,658.2170104980469,41.70677739563286,-87.6555833051371
2025-08-08 20:25:01.243237-05:00,W042_08-09-2025,yolo26n,traffic light,0.2542381882667541,152.40243530273438,597.2090148925781,41.70722668888546,-87.65497937266099
2025-08-08 20:30:01.759877-05:00,W042_08-09-2025,yolo26n,car,0.8740355968475342,1430.5631713867188,862.2238464355469,41.70680229980021,-87.65595428813818
2025-08-08 20:30:01.759877-05:00,W042_08-09-2025,yolo26n,car,0.8611106276512146,609.6255950927734,1009.7643737792969,41.70690555123556,-87.65601205533963
2025-08-08 20:30:01.759877-05:00,W042_08-09-2025,yolo26n,car,0.7702405452728271,2348.7930908203125,880.9910278320312,41.70668940291089,-87.65600835555296
2025-08-08 20:30:01.759877-05:00,W042_08-09-2025,yolo26n,car,0.4030478000640869,1014.0998840332031,622.3401794433594,41.70681905837497,-87.65538502908967
2025-08-08 20:30:01.759877-05:00,W042_08-09-2025,yolo26n,car,0.2753459811210632,1069.1637573242188,611.8141479492188,41.70679237504645,-87.65532578686252
2025-08-08 20:35:04.415345-05:00,W042_08-09-2025,yolo26n,car,0.9131611585617064,1951.0900268554688,924.4040222167969,41.70675240364833,-87.65601688387285
2025-08-08 20:35:04.415345-05:00,W042_08-09-2025,yolo26n,car,0.8786354660987854,497.9763641357422,993.34521484375,41.70691912965249,-87.65600017374048
2025-08-08 20:40:01.352070-05:00,W042_08-09-2025,yolo26n,car,0.900786519050598,1917.3081665039062,899.6018371582031,41.706747988287354,-87.65600143886812
2025-08-08 20:40:01.352070-05:00,W042_08-09-2025,yolo26n,car,0.8661656379699707,953.6129150390625,822.6183776855469,41.70686569500616,-87.65589370757884
2025-08-08 20:40:01.352070-05:00,W042_08-09-2025,yolo26n,car,0.8492503762245178,1547.3387451171875,991.4784851074219,41.70681084751147,-87.65603475620978
2025-08-08 20:40:01.352070-05:00,W042_08-09-2025,yolo26n,car,0.837619423866272,2439.4910888671875,934.8095397949219,41.70670273046541,-87.65604041809056
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.8932753801345825,2409.754150390625,1002.25,41.70672509671277,-87.65606693834837
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.8922209739685059,467.4048767089844,1006.628662109375,41.70692360075997,-87.65600585339766
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.8240869045257568,1367.7484741210938,1621.9642333984375,41.706859692976685,-87.65615620026608
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.8039667010307312,1131.0680847167969,782.0829467773438,41.70682988536475,-87.65585540668164
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.7031477689743042,101.09996032714844,1288.4514770507812,41.706932139856384,-87.65608782399475
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.3985984623432159,81.15091323852539,1510.6738891601562,41.70692292102177,-87.65612491601824
2025-08-08 20:45:03.637599-05:00,W042_08-09-2025,yolo26n,car,0.2502651214599609,1125.931884765625,625.1064758300781,41.706778323308164,-87.65542067420849
2025-08-08 20:50:03.494958-05:00,W042_08-09-2025,yolo26n,car,0.919370412826538,1619.2643432617188,1025.8440856933594,41.706806249897646,-87.65605123644052
2025-08-08 20:50:03.494958-05:00,W042_08-09-2025,yolo26n,car,0.8477197885513306,395.23136138916016,882.8885192871094,41.70694208979268,-87.65592265509655
2025-08-08 21:00:02.792788-05:00,W042_08-09-2025,yolo26n,car,0.7740911841392517,86.70663452148438,996.3023071289062,41.70696423952506,-87.6559871102164
2025-08-08 21:00:02.792788-05:00,W042_08-09-2025,yolo26n,car,0.4113315343856811,226.38042449951172,1538.0440063476562,41.706913880172806,-87.65613083391146
2025-08-08 21:05:03.044107-05:00,W042_08-09-2025,yolo26n,car,0.78257817029953,713.6098937988281,828.5613098144531,41.70690176403086,-87.65588656191701
2025-08-08 21:05:03.044107-05:00,W042_08-09-2025,yolo26n,car,0.5888751745223999,2481.4967041015625,891.4053649902344,41.706675826636996,-87.65601986151827
2025-08-08 21:05:03.044107-05:00,W042_08-09-2025,yolo26n,car,0.3887535035610199,2472.24755859375,891.104736328125,41.706680334194104,-87.65601915611748
2025-08-08 21:10:02.835087-05:00,W042_08-09-2025,yolo26n,car,0.8766725659370422,901.8036499023438,997.3497009277344,41.706878508038116,-87.6560159121679
2025-08-08 21:10:02.835087-05:00,W042_08-09-2025,yolo26n,car,0.8502359986305237,1246.5466613769531,895.8114929199219,41.70682922507945,-87.65597108881101
2025-08-08 21:10:02.835087-05:00,W042_08-09-2025,yolo26n,car,0.8245319128036499,222.06641387939453,903.445068359375,41.706964554684276,-87.65593189817616
